chennai_crime_dataset_high_accuracy_5000_records
crime_id,crime_type,reported_datetime,road_name,latitude,longitude,road_segment_id,lighting,road_type,crime_count_6mo,crime_types_in_area,police_distance_km,cctv_present,eyewitness_reports,victims_count,victims_age_group,victims_gender,severity_level,case_status,primary_evidence,jurisdiction,reported_by,community_reports,safety_score,affected_route_id,affected_segments,proximity_to_route_km,sanitized_description,area_type,hour,month,day_of_week,is_night,is_weekend
crime_2896,vandalism,2025-07-24 18:20:21,Road_64,13.052955,80.213506,seg_6043,Moderate,Underpass,287,vandalism,3.84,No,1,2,Adult,Male,High,Open,Witness statements,Chennai South,Police Report,1,6.051,route_510,seg_4119;seg_2572,0.708,Crime incident reported and under investigation.,medium_crime,14,7,3,0,0
crime_2897,rape,2025-04-06 18:20:21,Road_20,12.981017,80.187832,seg_3751,Moderate,Underpass,400,murder,1.75,No,2,1,Child,Female,High,Open,Digital trace,Chennai East,Hospital,6,7.415,route_526,seg_2825;seg_6341;seg_7283,1.148,Crime incident reported and under investigation.,low_crime,1,4,6,1,1
crime_2898,scam,2025-07-10 18:20:21,Road_16,13.128233,80.212486,seg_7200,Poor,Residential,400,robbery,2.55,No,4,1,Mixed,Mixed,Medium,Closed - Arrest,Forensic samples,Chennai West,Hospital,5,4.39,route_884,seg_2831;seg_9919,1.388,Crime incident reported and under investigation.,medium_crime,19,7,3,0,0
crime_2899,burglary,2025-07-10 18:20:21,Road_80,13.101939,80.248821,seg_4161,Moderate,Underpass,109,eve_teasing,1.02,No,0,2,Adult,Female,Critical,Closed - Arrest,Digital trace,Chennai East,Hospital,9,8.421,route_446,seg_6365;seg_3473;seg_3869;seg_4815,0.989,Crime incident reported and under investigation.,low_crime,14,7,3,0,0
crime_2900,rape,2025-11-01 18:20:21,Road_33,13.127473,80.334289,seg_5929,Good,Main road,50,scam,0.53,Yes,1,2,Child,Male,Medium,Closed - Arrest,Witness statements,Chennai West,Police Report,3,9.788,route_847,seg_3344;seg_8578;seg_1688;seg_9110,0.624,Crime incident reported and under investigation.,very_low_crime,14,11,5,0,1
crime_2901,homicide,2025-05-28 18:20:21,Road_98,13.058528,80.301882,seg_6842,Good,Main road,50,"eve_teasing,murder",1.72,Yes,3,2,Mixed,Male,Low,Closed - Arrest,Witness statements,Chennai Central,Anonymous Tip,4,6.008,route_581,seg_8365;seg_6313,0.537,Crime incident reported and under investigation.,low_crime,14,5,2,0,0
crime_2902,murder,2025-01-11 18:20:21,Road_19,13.048732,80.236046,seg_6401,Good,Market street,126,"theft,assault,vandalism",1.67,Yes,5,1,Mixed,Mixed,Low,Closed - Arrest,No evidence,Chennai Central,Police Report,3,7.298,route_224,seg_3178;seg_7115;seg_1473;seg_3798,1.99,Crime incident reported and under investigation.,low_crime,3,1,5,1,1
crime_2903,scam,2025-09-28 18:20:21,Road_91,13.128722,80.217358,seg_5633,Poor,Residential,400,"vandalism,robbery,rape",2.32,No,5,3,Child,Male,Medium,Under Investigation,CCTV footage,Chennai South,NGO Report,5,4.876,route_518,seg_8961;seg_8422,0.919,Crime incident reported and under investigation.,medium_crime,11,9,6,0,1
crime_2904,homicide,2025-10-30 18:20:21,Road_7,13.109262,80.27081,seg_3235,Good,Alley,50,"theft,scam",0.43,Yes,4,2,Mixed,Male,Critical,Open,CCTV footage,Chennai North,Hospital,2,9.457,route_261,seg_1431;seg_7289;seg_2042;seg_6092,1.915,Crime incident reported and under investigation.,very_low_crime,15,10,3,0,0
crime_2905,scam,2025-02-15 18:20:21,Road_25,13.103897,80.327754,seg_8553,Good,Main road,50,"assault,vandalism,rape",0.46,Yes,3,1,Child,Mixed,Low,Open,Forensic samples,Chennai South,Anonymous Tip,10,9.084,route_111,seg_4739;seg_9249,0.458,Crime incident reported and under investigation.,very_low_crime,18,2,5,0,1
crime_2906,theft,2025-09-08 18:20:21,Road_85,13.069186,80.270366,seg_2877,Good,Alley,50,"burglary,murder",1.63,Yes,0,3,Mixed,Female,Low,Open,No evidence,Chennai West,Citizen App,7,6.55,route_283,seg_9688,0.968,Crime incident reported and under investigation.,low_crime,14,9,0,0,0
crime_2907,theft,2024-11-06 18:20:21,Road_41,13.005543,80.264154,seg_5937,Moderate,Main road,117,"vandalism,homicide",1.44,No,0,2,Mixed,Mixed,High,Closed - Unsolved,Forensic samples,Chennai Central,Anonymous Tip,5,8.166,route_672,seg_4540,0.071,Crime incident reported and under investigation.,low_crime,12,11,2,0,0
crime_2908,eve_teasing,2025-08-31 18:20:21,Road_55,13.07566,80.304066,seg_1420,Moderate,Residential,226,"homicide,assault",1.57,Yes,4,3,Mixed,Female,Medium,Closed - Unsolved,No evidence,Chennai West,Citizen App,8,6.713,route_611,seg_3766;seg_8032,1.189,Crime incident reported and under investigation.,low_crime,21,8,6,1,1
crime_2909,robbery,2025-08-20 18:20:21,Road_73,12.9985,80.234603,seg_5388,Moderate,Highway,400,"rape,scam,burglary",2.83,No,4,2,Mixed,Female,High,Open,Witness statements,Chennai East,Hospital,9,8.456,route_195,seg_9213;seg_6470,1.582,Crime incident reported and under investigation.,low_crime,2,8,2,1,0
crime_2910,theft,2025-03-20 18:20:21,Road_32,13.016384,80.318275,seg_5092,Poor,Alley,400,"homicide,murder,robbery",2.09,No,2,1,Adult,Female,Medium,Closed - Unsolved,Digital trace,Chennai South,Hospital,3,6.055,route_437,seg_2718;seg_7523;seg_4456;seg_1875,1.53,Crime incident reported and under investigation.,medium_crime,2,3,3,1,0
crime_2911,robbery,2025-08-02 18:20:21,Road_52,13.053135,80.244718,seg_2638,Good,Alley,50,"theft,rape,vandalism",1.23,Yes,0,3,Mixed,Mixed,High,Under Investigation,No evidence,Chennai East,NGO Report,11,7.415,route_576,seg_7714;seg_3443;seg_8563;seg_2984,0.368,Crime incident reported and under investigation.,low_crime,9,8,5,0,1
crime_2912,theft,2025-06-05 18:20:21,Road_64,13.012779,80.214815,seg_1434,Moderate,Alley,160,"rape,scam",2.93,No,0,2,Mixed,Mixed,High,Closed - Arrest,Digital trace,Chennai East,Citizen App,8,7.544,route_966,seg_8077,0.686,Crime incident reported and under investigation.,low_crime,18,6,3,0,0
crime_2913,eve_teasing,2024-12-22 18:20:21,Road_57,12.988482,80.204583,seg_8677,Good,Residential,110,"vandalism,theft,homicide",1.24,Yes,4,1,Adult,Male,Medium,Under Investigation,Witness statements,Chennai East,Police Report,3,6.952,route_460,seg_7285,0.325,Crime incident reported and under investigation.,low_crime,6,12,6,1,1
crime_2914,murder,2025-10-13 18:20:21,Road_8,13.026426,80.186045,seg_5121,Moderate,Main road,101,"burglary,scam",2.14,Yes,0,3,Child,Mixed,Low,Closed - Arrest,CCTV footage,Chennai Central,Hospital,6,8.134,route_459,seg_2897;seg_5855,1.171,Crime incident reported and under investigation.,low_crime,5,10,0,1,0
crime_2915,assault,2025-05-03 18:20:21,Road_17,13.114193,80.248174,seg_4092,Moderate,Market street,269,vandalism,1.57,No,2,3,Mixed,Female,High,Under Investigation,No evidence,Chennai South,Police Report,10,8.215,route_804,seg_4565;seg_9384;seg_7272;seg_5314,0.684,Crime incident reported and under investigation.,low_crime,12,5,5,0,1
crime_2916,robbery,2025-01-23 18:20:21,Road_69,13.139871,80.32754,seg_4187,Good,Highway,50,"robbery,rape",0.67,Yes,0,3,Adult,Female,High,Open,Witness statements,Chennai Central,NGO Report,5,8.54,route_136,seg_4564;seg_2983;seg_3829;seg_3040,0.115,Crime incident reported and under investigation.,very_low_crime,20,1,3,1,0
crime_2917,homicide,2025-09-09 18:20:21,Road_16,13.108467,80.304409,seg_5497,Good,Alley,50,assault,0.34,Yes,0,2,Adult,Male,Critical,Open,Forensic samples,Chennai Central,Hospital,6,8.73,route_625,seg_4695;seg_1903;seg_4533,0.03,Crime incident reported and under investigation.,very_low_crime,7,9,1,0,0
crime_2918,rape,2025-04-12 18:20:21,Road_73,12.956672,80.311756,seg_8304,Poor,Alley,400,scam,2.45,Yes,0,2,Mixed,Female,Critical,Closed - Unsolved,Digital trace,Chennai West,Citizen App,11,4.825,route_776,seg_7830;seg_5215,1.58,Crime incident reported and under investigation.,medium_crime,23,4,5,1,1
crime_2919,eve_teasing,2025-01-26 18:20:21,Road_96,13.00916,80.220796,seg_8896,Moderate,Market street,88,"burglary,murder",2.93,Yes,2,3,Adult,Female,Critical,Under Investigation,Witness statements,Chennai North,Citizen App,1,6.727,route_132,seg_3382;seg_8881,1.434,Crime incident reported and under investigation.,low_crime,19,1,6,0,1
crime_2920,murder,2025-02-23 18:20:21,Road_56,13.019834,80.32958,seg_9566,Moderate,Highway,400,eve_teasing,3.24,No,4,3,Adult,Mixed,High,Under Investigation,CCTV footage,Chennai North,Anonymous Tip,9,5.833,route_529,seg_6092,1.964,Crime incident reported and under investigation.,medium_crime,8,2,6,0,1
crime_2921,eve_teasing,2025-10-05 18:20:21,Road_32,13.129013,80.323158,seg_4031,Good,Residential,50,"rape,theft,murder",0.8,Yes,4,3,Adult,Mixed,Medium,Under Investigation,Witness statements,Chennai West,Citizen App,9,9.474,route_175,seg_4113;seg_2005;seg_2996,0.078,Crime incident reported and under investigation.,very_low_crime,11,10,6,0,1
crime_2922,theft,2025-01-10 18:20:21,Road_35,13.149045,80.30067,seg_2777,Good,Main road,50,"rape,robbery,eve_teasing",0.76,Yes,1,3,Child,Female,Critical,Closed - Unsolved,No evidence,Chennai West,Police Report,11,9.094,route_346,seg_3887;seg_4304,1.596,Crime incident reported and under investigation.,very_low_crime,20,1,4,1,0
crime_2923,scam,2025-07-03 18:20:21,Road_23,13.040387,80.268005,seg_4565,Moderate,Market street,400,"vandalism,eve_teasing",1.77,No,3,1,Adult,Female,High,Under Investigation,Digital trace,Chennai South,Police Report,8,6.418,route_439,seg_4346,0.791,Crime incident reported and under investigation.,low_crime,20,7,3,1,0
crime_2924,scam,2025-10-10 18:20:21,Road_50,12.982513,80.336601,seg_4369,Moderate,Main road,400,homicide,3.58,No,1,1,Mixed,Female,High,Under Investigation,CCTV footage,Chennai South,Citizen App,10,6.027,route_642,seg_9372,0.431,Crime incident reported and under investigation.,medium_crime,22,10,4,1,0
crime_2925,assault,2025-03-24 18:20:21,Road_90,13.036083,80.341933,seg_4446,Moderate,Main road,400,"homicide,vandalism,burglary",2.61,No,0,1,Child,Male,Critical,Closed - Unsolved,Digital trace,Chennai North,NGO Report,8,6.522,route_792,seg_1879;seg_8857;seg_8675,1.245,Crime incident reported and under investigation.,low_crime,23,3,0,1,0
crime_2926,assault,2025-08-21 18:20:21,Road_67,13.016592,80.276576,seg_7282,Moderate,Market street,80,"rape,assault",1.91,Yes,0,2,Child,Mixed,Medium,Closed - Unsolved,No evidence,Chennai West,Hospital,4,7.941,route_530,seg_6175;seg_6702;seg_2077;seg_3781,1.303,Crime incident reported and under investigation.,low_crime,23,8,3,1,0
crime_2927,murder,2025-02-03 18:20:21,Road_28,13.120907,80.190689,seg_8397,Poor,Highway,400,"scam,murder,robbery",3.54,No,0,3,Adult,Male,Medium,Open,Witness statements,Chennai East,Hospital,6,4.721,route_839,seg_3492;seg_1210,1.242,Crime incident reported and under investigation.,medium_crime,3,2,0,1,0
crime_2928,assault,2025-01-09 18:20:21,Road_74,13.044415,80.233108,seg_3076,Moderate,Alley,50,"homicide,rape,eve_teasing",2.99,Yes,0,2,Adult,Male,Medium,Under Investigation,Digital trace,Chennai West,Citizen App,8,7.016,route_226,seg_7226;seg_3061;seg_2839,0.027,Crime incident reported and under investigation.,low_crime,10,1,3,0,0
crime_2929,eve_teasing,2024-12-24 18:20:21,Road_75,13.086659,80.318843,seg_4023,Good,Underpass,50,"robbery,murder",0.8,Yes,4,2,Child,Mixed,Critical,Closed - Arrest,No evidence,Chennai North,Anonymous Tip,9,9.132,route_528,seg_1142;seg_5760;seg_8633;seg_9555,0.118,Crime incident reported and under investigation.,very_low_crime,4,12,1,1,0
crime_2930,robbery,2025-07-03 18:20:21,Road_54,13.016336,80.317934,seg_1906,Poor,Underpass,400,robbery,2.7,No,3,3,Child,Male,Low,Closed - Unsolved,Digital trace,Chennai East,Citizen App,4,5.296,route_534,seg_5893;seg_7832;seg_5728,1.797,Crime incident reported and under investigation.,medium_crime,21,7,3,1,0
crime_2931,burglary,2025-09-04 18:20:21,Road_69,13.016026,80.305599,seg_5384,Poor,Main road,400,"rape,robbery",3.01,No,2,3,Mixed,Mixed,Low,Closed - Arrest,Forensic samples,Chennai West,NGO Report,1,4.054,route_658,seg_4361;seg_3246,1.152,Crime incident reported and under investigation.,medium_crime,3,9,3,1,0
crime_2932,eve_teasing,2025-08-31 18:20:21,Road_48,13.070562,80.228369,seg_4757,Poor,Residential,400,rape,2.05,No,2,1,Mixed,Female,High,Closed - Unsolved,Witness statements,Chennai North,Citizen App,7,5.309,route_771,seg_8404;seg_9316;seg_7094,1.498,Crime incident reported and under investigation.,medium_crime,22,8,6,1,1
crime_2933,theft,2025-10-01 18:20:21,Road_38,12.965986,80.270862,seg_9037,Moderate,Market street,111,assault,2.3,Yes,2,3,Child,Mixed,Low,Under Investigation,Forensic samples,Chennai Central,Anonymous Tip,9,7.518,route_729,seg_3336,1.632,Crime incident reported and under investigation.,low_crime,20,10,2,1,0
crime_2934,theft,2025-09-17 18:20:21,Road_17,12.973121,80.336612,seg_8371,Poor,Underpass,400,homicide,2.88,No,0,3,Adult,Mixed,Medium,Under Investigation,CCTV footage,Chennai Central,Police Report,3,5.448,route_392,seg_6825;seg_2383;seg_4394,0.652,Crime incident reported and under investigation.,medium_crime,5,9,2,1,0
crime_2935,burglary,2024-11-23 18:20:21,Road_27,13.057308,80.267412,seg_4090,Moderate,Highway,192,"vandalism,burglary",1.52,Yes,2,3,Adult,Female,Low,Closed - Unsolved,Digital trace,Chennai Central,Hospital,1,7.415,route_968,seg_2997,1.161,Crime incident reported and under investigation.,low_crime,3,11,5,1,1
crime_2936,murder,2025-09-04 18:20:21,Road_13,13.149229,80.325076,seg_1552,Good,Market street,50,"homicide,rape",0.83,Yes,0,3,Adult,Male,Critical,Open,Forensic samples,Chennai West,Citizen App,5,9.738,route_523,seg_8249;seg_8250;seg_9682,0.135,Crime incident reported and under investigation.,very_low_crime,0,9,3,1,0
crime_2937,theft,2025-09-22 18:20:21,Road_32,12.974338,80.268805,seg_6786,Moderate,Underpass,50,eve_teasing,2.18,Yes,0,2,Mixed,Mixed,Medium,Closed - Arrest,Witness statements,Chennai East,Hospital,5,6.739,route_584,seg_2098;seg_5158,1.343,Crime incident reported and under investigation.,low_crime,10,9,0,0,0
crime_2938,burglary,2025-01-24 18:20:21,Road_55,13.009632,80.209332,seg_8363,Good,Market street,50,"murder,rape",1.27,Yes,1,3,Adult,Mixed,High,Under Investigation,Digital trace,Chennai Central,Hospital,5,6.986,route_448,seg_1574,1.172,Crime incident reported and under investigation.,low_crime,16,1,4,0,0
crime_2939,burglary,2025-06-22 18:20:21,Road_54,13.001683,80.338582,seg_5244,Poor,Market street,400,burglary,3.64,No,0,2,Adult,Mixed,High,Closed - Arrest,CCTV footage,Chennai West,Anonymous Tip,1,5.878,route_269,seg_6914;seg_2684;seg_7481,0.824,Crime incident reported and under investigation.,medium_crime,19,6,6,0,1
crime_2940,vandalism,2025-04-09 18:20:21,Road_69,13.145438,80.219582,seg_6673,Moderate,Alley,400,"rape,theft",3.98,No,0,2,Adult,Female,Medium,Open,Digital trace,Chennai North,NGO Report,5,5.157,route_637,seg_8216,0.03,Crime incident reported and under investigation.,medium_crime,6,4,2,1,0
crime_2941,vandalism,2025-09-23 18:20:21,Road_55,13.025972,80.339319,seg_4743,Good,Highway,226,"burglary,homicide",2.1,No,0,1,Child,Female,Critical,Closed - Arrest,Digital trace,Chennai North,NGO Report,12,7.971,route_329,seg_9684;seg_4696,0.679,Crime incident reported and under investigation.,low_crime,20,9,1,1,0
crime_2942,murder,2025-07-14 18:20:21,Road_40,13.081927,80.269919,seg_9338,Good,Market street,50,robbery,0.6,Yes,4,2,Adult,Female,Medium,Closed - Unsolved,No evidence,Chennai Central,Hospital,4,8.948,route_638,seg_4601;seg_7967,1.624,Crime incident reported and under investigation.,very_low_crime,23,7,0,1,0
crime_2943,scam,2025-07-02 18:20:21,Road_33,12.972822,80.244619,seg_6061,Good,Alley,78,"burglary,vandalism,assault",2.8,Yes,1,1,Child,Mixed,Low,Closed - Arrest,No evidence,Chennai North,Hospital,6,7.086,route_968,seg_8827;seg_8093;seg_5013,1.049,Crime incident reported and under investigation.,low_crime,0,7,2,1,0
crime_2944,vandalism,2025-06-13 18:20:21,Road_14,13.06195,80.320056,seg_7297,Good,Alley,50,"homicide,assault",2.24,Yes,4,3,Mixed,Female,Medium,Under Investigation,Forensic samples,Chennai Central,Anonymous Tip,10,6.23,route_329,seg_8446;seg_4619;seg_4880;seg_2790,1.459,Crime incident reported and under investigation.,low_crime,17,6,4,0,0
crime_2945,robbery,2025-02-15 18:20:21,Road_70,13.048612,80.185143,seg_8204,Moderate,Underpass,210,assault,1.68,Yes,0,1,Adult,Male,Low,Closed - Arrest,Digital trace,Chennai Central,Citizen App,10,6.733,route_783,seg_8880;seg_2754,1.296,Crime incident reported and under investigation.,low_crime,23,2,5,1,1
crime_2946,eve_teasing,2025-01-01 18:20:21,Road_67,13.137928,80.229723,seg_7521,Moderate,Highway,251,"rape,scam",3.7,Yes,4,1,Child,Mixed,Low,Closed - Arrest,Digital trace,Chennai South,Anonymous Tip,0,4.473,route_280,seg_6229;seg_9617;seg_7824;seg_6729,0.283,Crime incident reported and under investigation.,medium_crime,23,1,2,1,0
crime_2947,scam,2025-07-19 18:20:21,Road_28,13.036315,80.261575,seg_7645,Good,Underpass,91,eve_teasing,1.27,Yes,2,1,Adult,Female,High,Under Investigation,Witness statements,Chennai South,Police Report,12,8.188,route_934,seg_9005;seg_2440;seg_9008;seg_9810,1.193,Crime incident reported and under investigation.,low_crime,4,7,5,1,1
crime_2948,scam,2025-01-04 18:20:21,Road_28,12.963451,80.19259,seg_5506,Dark,Highway,400,"scam,burglary",7.76,No,5,3,Child,Male,Medium,Closed - Unsolved,No evidence,Chennai Central,Anonymous Tip,10,2.156,route_593,seg_4141;seg_2811;seg_2597;seg_1349,1.62,Crime incident reported and under investigation.,high_crime,22,1,5,1,1
crime_2949,vandalism,2025-09-28 18:20:21,Road_69,13.008983,80.259894,seg_9006,Moderate,Main road,280,"scam,assault",2.19,No,3,3,Mixed,Female,Critical,Under Investigation,CCTV footage,Chennai North,Police Report,8,7.944,route_821,seg_5404,1.933,Crime incident reported and under investigation.,low_crime,16,9,6,0,1
crime_2950,scam,2025-08-12 18:20:21,Road_6,13.139501,80.324545,seg_6157,Good,Market street,50,theft,0.8,Yes,3,1,Adult,Female,Low,Closed - Arrest,No evidence,Chennai West,Police Report,3,8.638,route_715,seg_7088;seg_7762;seg_8413,1.594,Crime incident reported and under investigation.,very_low_crime,1,8,1,1,0
crime_2951,robbery,2025-03-12 18:20:21,Road_55,13.122135,80.286112,seg_4491,Good,Underpass,50,"theft,murder,rape",0.57,Yes,2,1,Child,Male,Low,Open,Witness statements,Chennai Central,Anonymous Tip,2,9.128,route_881,seg_4546;seg_9937;seg_1597;seg_4177,1.286,Crime incident reported and under investigation.,very_low_crime,16,3,2,0,0
crime_2952,robbery,2025-06-30 18:20:21,Road_20,13.099822,80.237646,seg_8865,Good,Underpass,50,eve_teasing,1.13,Yes,2,3,Child,Female,Medium,Closed - Unsolved,CCTV footage,Chennai South,Hospital,11,6.416,route_402,seg_7104;seg_7249,0.603,Crime incident reported and under investigation.,low_crime,21,6,0,1,0
crime_2953,homicide,2025-01-12 18:20:21,Road_8,13.084294,80.19939,seg_3925,Poor,Market street,400,assault,3.6,Yes,2,1,Mixed,Female,Low,Under Investigation,Digital trace,Chennai North,NGO Report,7,5.971,route_858,seg_5801;seg_2562,1.931,Crime incident reported and under investigation.,medium_crime,21,1,6,1,1
crime_2954,burglary,2025-09-18 18:20:21,Road_82,13.131917,80.309728,seg_3409,Good,Underpass,50,"theft,eve_teasing",0.59,Yes,1,1,Adult,Male,Critical,Closed - Arrest,No evidence,Chennai East,Police Report,11,8.901,route_772,seg_4096;seg_8978;seg_4783;seg_8460,0.744,Crime incident reported and under investigation.,very_low_crime,22,9,3,1,0
crime_2955,rape,2025-02-20 18:20:21,Road_27,13.038643,80.239861,seg_7865,Moderate,Main road,50,"robbery,vandalism,scam",1.87,Yes,1,1,Mixed,Male,Low,Open,Witness statements,Chennai North,Police Report,6,6.82,route_561,seg_1196;seg_2642,1.288,Crime incident reported and under investigation.,low_crime,18,2,3,0,0
crime_2956,robbery,2025-09-15 18:20:21,Road_63,13.054528,80.343943,seg_9129,Moderate,Market street,50,"homicide,murder",1.29,Yes,4,2,Adult,Male,High,Under Investigation,Witness statements,Chennai West,Hospital,9,7.206,route_843,seg_2819;seg_2092;seg_1723;seg_3889,0.275,Crime incident reported and under investigation.,low_crime,13,9,0,0,0
